Region,X coordinate,Y coordinate,Radius
Antofagasta,-67.513217,-23.0356213,10
Magellan and the Chilean Antarctic,-67.3330368,-55.8284141,1
Magellan and the Chilean Antarctic,-67.3330368,-55.2878736,1
Magellan and the Chilean Antarctic,-67.3330368,-55.1076934,10
Antofagasta,-67.3780818,-23.9365222,5
Antofagasta,-67.3420458,-23.7473331,9
Antofagasta,-67.3330368,-23.5761619,10
Antofagasta,-67.3330368,-23.3959817,10
Antofagasta,-67.3330368,-23.2158015,10
Antofagasta,-67.3330368,-23.0356213,10
Antofagasta,-67.3330368,-22.9004862,5
Magellan and the Chilean Antarctic,-67.1528566,-55.1076934,9
Antofagasta,-67.1979017,-23.3959817,5
Antofagasta,-67.1708746,-23.1977835,8
Antofagasta,-67.1528566,-23.0356213,10
Magellan and the Chilean Antarctic,-66.9726764,-55.2878736,4
